Algorithm: Kruskal's MST
9864 1710 156083
7230 5005 156101
4740 197 156104
9597 4321 156159
4899 3848 156215
9162 5971 156246
6160 4078 156252
206 1874 156302
8920 3526 156306
5541 3901 156341
9007 8778 156382
2499 3013 156406
2713 3989 156420
170 13 156429
1742 4013 156470
898 1278 156480
374 4543 156528
712 6887 156534
4864 774 156636
3511 1449 156693
7373 6237 156699
5379 6619 156738
2720 737 156789
3659 3458 156918
2170 4071 156960
5082 6954 157057
3426 3035 157061
3905 3697 157075
9017 9630 157086
1356 9579 157091
4157 4462 157109
5507 3010 157186
230 1423 157225
1265 831 157262
3072 2804 157272
9871 5501 157306
5521 3310 157328
6802 7683 157389
1942 2468 157392
601 9827 157411
4139 8111 157416
1201 5007 157449
2806 8758 157535
333 5416 157589
8437 4589 157589
5637 34 157598
7257 2622 157620
6001 7090 157643
9565 7286 157683
4134 8010 157771
5872 8181 157785
6015 9204 157821
6543 3215 157824
4748 5456 157827
6005 2803 157845
4398 3797 157946
1849 1515 157946
3762 6653 157970
5739 8799 158039
2548 9500 158053
7633 92 158081
314 2772 158088
6324 1388 158098
4469 417 158098
2530 9163 158162
5134 4071 158183
1872 9376 158192
5648 4532 158231
1594 7396 158261
8606 3411 158287
37 54 158297
7109 2291 158304
9271 2607 158308
253 438 158338
290 1073 158361
1567 8329 158361
1640 623 158412
952 6007 158500
1843 5374 158502
6597 534 158509
1563 1 158530
637 5315 158584
4922 2904 158606
3163 3277 158614
4874 73 158618
9521 7876 158619
3302 2946 158642
1894 8528 158674
6199 6189 158745
1885 1712 158763
801 5506 158789
4522 5305 158797
2215 2061 158799
5399 1102 158806
6221 2333 158812
9680 9281 158813
262 5580 158836
6831 9924 158907
47 7904 158908
9724 7272 158935
2433 4777 158955
1898 4079 158984
8961 2896 159035
2424 3473 159071
3962 9421 159080
3568 8793 159120
6985 3428 159178
5313 3447 159191
7139 435 159232
555 1825 159234
2393 7309 159243
1841 5203 159260
9598 1196 159270
6997 4534 159275
334 8252 159346
4186 2775 159386
1231 3132 159420
7181 2850 159510
6894 6178 159559
1340 4066 159570
4685 2292 159585
5435 556 159590
2532 5337 159680
5800 3454 159709
8025 6733 159799
6858 5025 159812
347 7989 159846
7661 4253 159857
3845 9660 159875
3761 2606 159901
7243 9155 159970
6405 6019 160018
3095 6847 160019
682 9301 160037
502 6880 160070
1622 3203 160095
1613 7780 160147
4364 5073 160222
3703 351 160266
6436 258 160276
4933 5576 160284
1687 9240 160292
181 662 160293
6045 5649 160293
2726 3107 160306
5048 2734 160319
7571 5201 160325
9175 1319 160329
862 2396 160340
9776 6998 160372
1804 1060 160372
742 1425 160399
3688 4566 160411
2903 5330 160418
1271 9310 160434
1301 7773 160471
8376 2147 160497
333 1754 160510
8878 4964 160566
9673 5959 160576
6467 3869 160619
1184 3059 160682
6999 8782 160721
7625 9340 160729
308 268 160734
8350 433 160735
6647 5659 160756
3744 2320 160760
87 102 160762
4760 2516 160765
6207 6673 160828
9959 6039 160901
4043 8948 160930
6186 7254 160960
8387 1574 160962
9567 8658 161024
4053 6064 161036
8040 1402 161038
6732 2549 161054
9041 8752 161059
3381 6272 161090
601 1585 161109
5737 5598 161128
2149 6305 161186
3835 4403 161223
1777 4859 161270
3062 3761 161280
3461 3922 161318
720 3934 161336
8289 4474 161385
3818 1723 161463
533 7631 161488
2432 896 161498
1960 7666 161532
3800 2101 161562
1684 508 161594
2720 7357 161606
6194 424 161651
940 2389 161654
3373 9365 161664
3604 1727 161707
127 98 161730
4215 1982 161746
501 3570 161773
1636 6570 161852
7797 5119 161914
6386 6194 161963
4990 6219 162210
649 3735 162233
7498 5042 162242
270 5052 162311
8588 6935 162334
1022 8796 162346
7709 3837 162346
4512 4974 162395
4145 8419 162470
1537 9829 162517
9467 7103 162594
6850 9123 162611
197 3117 162626
3600 7761 162668
6044 8535 162716
6375 836 162731
1693 2510 162894
3335 3050 162897
6553 901 162917
5323 2246 162959
6423 5624 162992
1008 1549 162999
5359 9800 163064
7929 2077 163085
4555 3973 163101
789 9949 163184
9054 4355 163191
4758 9477 163222
1067 480 163222
417 551 163244
2474 815 163249
3528 1854 163276
5102 8906 163307
85 6185 163341
413 104 163357
9184 3655 163368
281 8968 163389
7461 2781 163464
3599 9644 163478
4808 3549 163543
1762 4212 163550
2550 7479 163586
6459 5055 163602
499 1496 163605
7817 1603 163682
1786 5056 163773
8981 5293 163774
4876 3665 163825
8310 7675 163843
7866 288 163857
6956 4803 163866
3 21 163882
1086 4448 163959
3772 4104 163962
8312 3297 163993
4916 2154 163998
5802 7460 164017
4642 6391 164035
9124 8461 164127
8175 6638 164146
3849 3926 164156
5261 7661 164212
7449 95 164230
994 9054 164230
9846 1472 164233
3831 9665 164256
9440 5307 164277
5920 5833 164284
7905 4078 164295
2385 4121 164333
9250 1013 164468
8682 7229 164502
3125 2097 164539
6529 964 164644
9032 6973 164646
5312 794 164715
6856 4293 164718
1181 5970 164768
4578 4389 164823
5684 6016 164853
6663 3392 164882
387 9860 164890
9356 7389 164900
5081 2480 164900
6174 6703 164914
3038 3153 164941
8253 3611 164986
302 7407 165036
3138 3013 165097
4878 6907 165130
2156 8224 165141
1450 1632 165207
8791 9909 165211
5686 2542 165211
8700 5083 165239
8358 8005 165258
1340 3804 165268
8955 159 165341
8377 9094 165367
2636 5109 165379
3463 4242 165392
2718 7030 165425
9773 6116 165464
1264 199 165473
3776 5427 165491
4003 623 165495
8652 4375 165505
2623 3388 165513
5100 3300 165520
485 5036 165534
1245 4462 165560
1421 6252 165564
3250 6247 165591
9674 595 165605
241 8414 165678
4882 5011 165704
8389 1672 165757
7401 5912 165759
68 533 165764
4991 2298 165777
2562 2480 165777
7557 2908 165820
1229 215 165823
6747 88 165826
8750 7602 165838
1239 4121 165882
8555 7906 165925
3797 7364 165991
1172 2709 166013
3294 7216 166032
4038 4618 166062
3562 1177 166131
1949 1853 166336
4396 3375 166337
8511 2732 166399
8525 4740 166415
6976 9150 166459
5504 3211 166464
2756 3723 166473
265 235 166525
4000 8665 166567
152 4500 166578
619 3244 166616
2403 2397 166711
3995 9993 166723
8141 4813 166771
9174 6065 166805
9897 8989 166833
2293 4852 166892
5411 2699 166910
1573 2825 166918
6659 1848 166920
302 698 166926
3700 647 166940
9310 3921 166951
7114 1415 166975
5571 8885 166984
1153 2258 166998
6445 9424 167000
103 7096 167005
7156 96 167072
7119 5479 167199
7514 1435 167321
7589 4523 167343
3028 2495 167357
610 1207 167413
5416 8263 167477
5085 1879 167510
4045 1095 167576
5826 1822 167667
5432 5989 167741
946 4391 167797
2525 992 167809
3394 2530 167835
2448 6670 167837
9119 104 167947
8553 4550 167977
6909 9499 168013
1443 1057 168060
3502 4249 168107
7583 885 168168
3353 9767 168263
4143 3444 168279
9521 3696 168312
6261 5327 168369
6655 391 168409
2403 7297 168414
5024 1956 168433
5775 1420 168486
1304 3686 168519
7920 7733 168549
8782 1703 168553
7929 9123 168561
3998 7444 168599
9585 9497 168636
3043 9403 168676
4350 5997 168693
392 2138 168756
9505 7563 168779
7768 5330 168814
4203 1344 168853
6834 6157 168881
2699 8903 168951
598 108 168953
2717 5006 168958
2754 9985 168962
383 2677 168965
5627 442 168982
279 1982 169004
7706 6004 169076
859 1090 169108
5784 9190 169118
2304 9320 169150
3159 8220 169388
3004 9876 169402
2666 1781 169428
7199 5532 169473
3878 80 169496
319 2625 169551
343 2761 169559
4980 517 169565
5765 6168 169593
3535 6739 169687
8289 5452 169689
7789 4222 169690
2207 236 169754
5146 7311 169864
1865 6896 169914
8244 9279 169979
7301 4395 169988
6965 8112 170012
275 5383 170018
6886 6358 170026
2073 235 170051
6698 2948 170101
846 3912 170115
8919 5187 170152
2646 8909 170177
5341 1093 170230
5337 7654 170398
7673 9124 170422
567 1126 170526
9863 7098 170538
6820 633 170546
3746 7351 170615
5268 5873 170650
3076 8415 170766
5306 4399 170796
1601 4026 170805
2147 1609 170874
6365 9777 170891
3950 2928 170946
8491 6655 170973
1253 3685 171011
2561 8253 171040
2399 4232 171065
1952 4140 171211
4091 3494 171242
1466 1915 171250
9938 7280 171266
1297 1415 171314
1428 7640 171381
4897 2876 171391
7820 5996 171403
6775 3790 171421
113 3127 171441
644 6564 171478
7408 9263 171640
2585 2393 171661
5181 5268 171683
3546 6219 171689
3076 4557 171696
1051 553 171719
8362 7379 171765
3360 8384 171787
8693 727 171810
6149 3382 171812
2529 4326 171832
4303 4169 171880
6014 9757 171912
5177 5150 171927
3327 3896 171931
1009 7592 171936
3132 3218 171939
2650 8211 171964
6057 9431 171971
7402 5080 172005
4612 1110 172164
2701 1363 172190
2176 1775 172207
8810 7685 172266
1848 2208 172292
440 8730 172409
7975 4946 172461
9293 3208 172545
4694 9997 172566
2559 24 172594
6245 6217 172642
8319 1435 172642
5750 4807 172712
4045 952 172723
3362 4741 172735
2467 7545 172783
3925 4196 172816
7875 2669 172828
6529 7081 172845
1307 749 172850
7110 3729 172853
358 2365 172884
7539 3288 172895
2199 5164 172925
6098 5013 172927
6260 5941 172967
1681 3362 173050
5621 686 173059
8831 8828 173102
211 473 173114
715 8364 173132
4765 2609 173272
3181 1743 173321
3435 9181 173340
4247 3399 173458
2562 7622 173538
1312 8830 173738
2626 2485 173792
3407 235 173856
8768 6739 173911
8382 5598 173957
4646 3335 173972
3050 6579 173981
1278 3673 174007
3974 8603 174032
9409 8909 174043
8186 9788 174066
315 562 174110
5300 6395 174115
431 7612 174135
1818 9285 174140
2049 1002 174143
8827 4589 174171
1058 3576 174264
7933 1541 174307
5597 9803 174316
941 8353 174323
5245 6058 174396
6103 943 174437
1549 5271 174530
6711 9857 174535
400 3267 174550
3589 2244 174585
1986 7077 174625
8414 8964 174717
3204 2504 174799
7378 7874 174803
6300 5714 174812
7557 1391 174837
3402 382 174846
680 1861 174904
7599 6862 175021
4 9284 175032
164 1377 175056
1454 2989 175199
919 948 175206
4680 6946 175210
9789 3938 175258
8258 3576 175305
3424 2161 175390
7304 6620 175396
8413 4979 175417
5573 6176 175442
7103 3124 175469
5160 5809 175481
2260 490 175557
2060 7597 175598
2892 5662 175647
2444 6562 175664
1001 5468 175673
16 1810 175685
3663 159 175690
6598 710 175753
5442 8706 175783
597 1403 175795
8532 9124 175798
8844 3571 175830
1147 363 175847
8888 334 175905
8518 7994 175906
1876 9239 175944
1409 8653 175972
1763 2463 176003
40 2050 176114
3192 6291 176124
6554 8336 176129
4280 7018 176131
2182 7026 176152
666 8501 176167
2761 4347 176184
8521 1386 176190
4516 1025 176197
9554 1497 176223
1164 4902 176288
6635 6341 176294
6799 5424 176324
7859 7323 176330
6995 8847 176363
9953 7901 176394
9442 7094 176400
9121 2459 176404
4843 9712 176453
9661 2233 176463
6608 5879 176561
4089 2876 176613
9948 7141 176647
9501 5089 176664
6958 7955 176761
6434 2518 176894
4393 1566 176925
397 7692 176974
2090 9810 176978
9008 6426 177062
4867 4872 177080
8452 8585 177089
2474 6491 177163
6742 5024 177190
5578 9753 177266
5624 1694 177288
8188 9651 177296
4040 7820 177400
5902 7886 177485
5729 608 177500
9604 3933 177505
535 106 177515
8035 2971 177589
8059 6585 177621
3738 1066 177661
740 668 177690
5144 4252 177700
2148 9552 177732
6068 3462 177774
7046 7287 177781
464 1227 177863
150 8778 177914
1048 723 177932
1609 6211 177951
6952 2525 177980
7496 2598 178034
4807 3697 178039
3775 3024 178092
9401 9559 178110
112 155 178141
4020 4011 178159
6698 6652 178170
6496 1528 178186
1040 7842 178186
1488 9941 178198
4622 5021 178222
3628 8970 178226
3895 7774 178235
8823 6193 178320
4309 4235 178360
2869 1400 178370
1315 8232 178422
3641 8511 178435
10 16 178472
9670 9178 178519
5056 4085 178695
8735 2323 178710
952 416 178816
7156 1590 178824
5208 7448 178843
7280 7148 178844
34 602 178915
7032 7445 178930
6130 1684 178949
39 112 178974
6349 3812 178975
2500 8423 178984
1491 3356 179036
2282 3390 179055
5017 6217 179105
2990 4417 179107
854 7704 179114
2334 1124 179231
266 4928 179232
1835 298 179273
2132 8450 179327
9001 3138 179341
1452 7085 179383
8683 1562 179390
8449 2573 179410
2378 7970 179481
1634 737 179512
6447 6601 179514
4402 903 179543
4295 1742 179661
8216 5328 179697
5931 9199 179713
1505 5767 179721
2078 2367 179749
440 6578 179754
5256 915 179782
4179 6263 179806
8707 7978 179811
2982 2606 179823
4936 9515 179865
2210 1537 179946
7778 504 180016
6834 3381 180038
4098 5411 180097
3696 1501 180128
1399 6227 180128
3578 3697 180142
3001 7064 180164
8301 1072 180166
1166 5701 180172
6618 6373 180276
4477 248 180279
9419 4594 180292
1081 1760 180296
7628 4467 180342
8382 9558 180356
7543 8077 180415
221 2096 180554
4804 5726 180564
3286 8140 180574
7239 4402 180601
3451 3255 180616
9543 4441 180686
6496 5997 180751
6060 523 180761
5896 7571 180833
7505 9782 180878
614 6227 180889
1937 8558 180921
7401 1496 180981
5635 4261 181012
1831 6141 181044
116 8241 181059
2792 8634 181166
7071 2085 181182
4673 7594 181210
5828 3522 181219
2076 8793 181256
3019 1325 181267
8069 1108 181359
5877 19 181364
3347 5513 181414
5238 3729 181473
1471 2735 181490
8116 1045 181530
911 465 181585
1444 7148 181633
1750 3090 181681
4680 1168 181689
1038 8298 181725
5140 8177 181726
3951 8296 181739
4014 7133 181784
7177 1771 181816
9082 84 181836
983 4908 181839
2546 4359 181859
7276 4053 181912
8880 6939 181938
7432 3475 181944
4529 4931 181947
9528 3469 181978
8641 871 181988
4860 43 181996
5408 6227 182007
6852 4261 182029
4137 9948 182054
634 9379 182097
3460 7223 182120
1992 7015 182132
7835 3907 182183
2314 7203 182196
1156 6693 182215
6642 2801 182215
459 6629 182223
3258 1888 182228
3414 2332 182260
743 2968 182262
1355 7927 182314
4674 9764 182319
7340 6230 182327
8882 4962 182337
4913 8561 182400
5597 8654 182403
5542 5820 182489
9634 9292 182529
8800 9468 182549
7102 3379 182563
8973 9265 182572
1651 4727 182694
5580 5579 182740
6690 1472 182744
7087 2563 182781
2403 484 182782
5590 2942 182787
6046 321 182798
2443 2976 182827
9692 1450 183002
3188 4425 183045
2408 1602 183054
497 9605 183126
2312 251 183141
4986 9875 183148
6884 6282 183152
9483 7526 183228
6295 5578 183268
5861 672 183301
3059 5380 183361
4731 6154 183361
1715 3394 183365
3876 2772 183380
3597 3559 183406
6356 1894 183433
2467 4164 183448
2845 8719 183490
7551 2405 183569
4788 4809 183598
5072 5834 183627
743 4530 183633
573 3032 183639
147 756 183682
2849 5067 183696
5583 9518 183700
6093 1820 183713
2806 2945 183732
5368 8260 183745
2425 2390 183790
3302 9432 183816
2525 2858 183837
2449 8391 183845
1485 1033 183862
8457 735 183865
1272 5451 183878
8355 3396 183885
5189 8471 183912
7697 8610 183946
4161 163 183975
3423 2636 183999
3668 7645 184009
9066 2506 184065
3469 7223 184066
6060 1524 184073
6232 2665 184082
303 3419 184135
3019 3838 184218
1533 5086 184230
3194 163 184250
34 57 184255
6499 8512 184279
2447 3291 184294
5140 6098 184304
1207 3773 184464
1528 9908 184491
3978 3407 184494
4761 7630 184510
6654 2522 184538
4106 444 184541
7163 3514 184555
7932 944 184581
6744 4080 184686
9943 1679 184687
2525 7812 184713
4899 1153 184736
2952 3783 184747
8580 7373 184785
3494 5476 184809
7554 224 184889
7197 2864 184898
8942 7045 184915
5251 9313 184932
1326 2787 184937
7218 3579 184953
8692 4769 185034
5615 9921 185097
1943 2410 185104
387 7464 185147
8028 6170 185212
1805 2137 185219
374 118 185222
2257 7513 185235
4186 4394 185273
9767 7822 185330
632 8007 185354
3458 2046 185372
5248 1073 185379
1495 5990 185411
7600 3389 185422
1138 2974 185427
5920 168 185435
9829 4726 185447
9651 4072 185540
534 512 185560
6545 1267 185569
4374 8498 185617
3862 6071 185629
1056 2519 185632
795 3773 185633
2967 1085 185633
7971 8189 185670
8023 2720 185739
1069 5995 185914
9632 3860 185918
638 1193 185923
6712 4926 185954
6259 1231 185956
33 116 186003
6809 329 186019
748 5806 186032
5170 6481 186071
4583 166 186094
9162 3780 186109
3301 3337 186132
4126 1232 186135
784 66 186139
9319 8590 186149
1911 7513 186159
685 488 186166
8659 2918 186207
6870 1175 186215
389 9106 186229
6231 9135 186304
7962 6239 186363
4986 3012 186385
231 3902 186388
6414 5152 186469
2557 9968 186509
2677 2929 186520
2882 5707 186558
1808 3457 186627
5967 2635 186653
4914 7049 186659
2201 9341 186690
5541 927 186757
200 7030 186762
3467 9778 186768
4918 6992 186858
8514 5435 186894
2553 2631 186906
6126 3448 186913
1085 6294 186988
9376 7389 187006
942 9914 187059
2251 3422 187122
6633 4144 187127
9039 7287 187156
3308 972 187167
8045 6385 187167
141 6807 187191
6310 5200 187316
78 1718 187334
551 6901 187364
5646 3335 187485
6499 3636 187489
1324 6152 187518
5569 4739 187610
2788 8353 187630
9625 2061 187646
5395 7286 187664
1550 9496 187713
162 1417 187799
4589 822 187808
7293 3193 187846
7416 7893 187863
7935 5926 187875
9383 8135 187898
3944 1052 187925
3630 2443 187947
5781 9507 187969
9124 8342 187992
6634 5692 188005
7099 4855 188120
8222 2080 188143
7839 2191 188152
3111 5743 188153
9028 3604 188162
1433 4962 188201
5277 9089 188228
8400 5613 188262
2104 852 188265
5261 2870 188283
8018 3571 188340
5598 7086 188371
8531 9359 188414
989 1749 188456
9477 6857 188532
3112 875 188570
3566 2856 188698
3470 3565 188717
7546 9069 188761
1143 1918 188857
2103 2354 188887
7085 8504 188903
4872 5947 188915
4410 8998 188964
9213 4921 189003
2648 7036 189020
9880 6358 189053
3711 7598 189070
1801 7210 189076
2668 5214 189086
3990 1444 189091
5685 1777 189136
4944 1582 189214
5761 72 189215
2125 2894 189234
9858 6419 189235
2861 3603 189263
7719 1671 189296
2354 3119 189382
4832 5221 189444
8148 5363 189444
3212 8455 189447
5435 9488 189459
9047 5085 189484
9737 5602 189541
3078 7375 189589
2249 9816 189597
3398 4988 189599
4014 2437 189600
1295 5320 189613
1316 3834 189678
8013 3682 189699
5955 3468 189704
9408 9862 189782
4024 504 189796
8632 7049 189806
7104 9374 189820
3296 4533 189847
8428 8005 189896
6354 8706 189994
2400 1113 190026
5002 2072 190051
4247 1583 190126
1322 2289 190138
4649 377 190192
1913 8988 190196
7668 6209 190280
1518 2767 190281
6771 204 190405
630 610 190469
2531 8708 190539
1623 1938 190553
4553 1359 190710
7222 9753 190731
4754 1257 190747
3187 3428 190749
5502 3916 190768
752 8265 190821
2758 4434 190880
6553 3779 190895
9030 1002 191011
3320 4959 191025
4465 4380 191030
2091 2072 191075
3758 8482 191096
1845 6949 191101
6253 4897 191113
4635 490 191138
2867 6592 191145
293 545 191248
2183 7911 191265
2761 9986 191271
3470 6844 191377
7520 4176 191385
9506 7348 191403
838 6291 191403
1868 4181 191411
956 2155 191419
1820 8121 191424
5673 8997 191499
3563 7513 191504
5266 2655 191521
3795 9985 191539
298 1084 191589
3197 8084 191594
2800 2146 191712
9906 2423 191912
3335 4861 191912
4436 1499 191957
